classe;cote_range;description
D;D260;Other
D;D261;Causes, etc.
D;D262;Bohemia, 1618-1623, and Palatinate
D;D263;Denmark, 1623-1629
D;D264;Sweden, 1630-1635
D;D265;1635-1648
D;D267.A-Z;Special events, battles, etc., A-Z
D;D267.B3;Bergen op Zoom, Siege of, 1622
D;D267.B8;Brünn, Siege of, 1645
D;D267.F85;Freiburg i. B., Battle of, 1644
D;D267.H2;Hameln, Siege of, 1633
D;D267.H3;Heilbronn, Union of, 1633
D;D267.J3;Jankau, Battle of, 1645
D;D267.L3;Leipzig (Breitenfeld), Battle of, 1631
D;D267.M2;Magdeburg, Siege and sack of, 1631
D;D267.N7;Nördlingen, Battle of, 1634
D;D267.N8;Nördlingen, Battle of, 1645
D;D267.O6;Oldendorf, Battle of, 1633
D;D267.R3;Ratisbon, Electoral Assembly of, 1630
D;D267.R6;Rocroi, Battle of, 1643
D;D267.S8;Stralsund, Siege of, 1628
D;D267.T74;Třebel, Battle of, Třebel, Czech Republic, 1647
D;D267.U6;Ulm, Truce of, 1647
D;D267.W4;White Mountain, Battle of, Czech Republic, 1620
D;D267.W6;Wittstock, Battle of, 1636
D;D269;Peace of Westphalia, 1648
D;D270.A2;Collective
D;D270.A3-Z;Individual, A-Z
D;D270.A7;Arnim, Hans Georg von
D;D270.M3;Mansfeld, Ernst, graf von
D;D270.T5;Tilly, Jean t'Serclaes, comte de
D;D270.T8;Torstenson, Lennart, greve af Ortala
D;D270.W19;Wallenstein, Albrecht Wenzel E. von
D;D271.A-Z;Relations of individual countries, A-Z
D;D1648-1715;-- Continued
D;D273.A2;Sources and documents
D;D273.A3-Z;General works
D;D273.5;General special
D;D273.6;Military history
D;D273.7;Diplomatic history
D;D274.A-Z;Individual, A-Z
D;D274.E8;Eugène, Prince of Savoie-Carignan
D;D274.5;General works
D;D274.6;Peace of Breda, 1667
D;D275;General works
D;D275.5;Pamphlets, etc.
D;D276.A-Z;Special events, battles, etc., A-Z
D;D276.A3;Aix-la-Chapelle, Peace of, 1668
D;D277;General works
D;D277.5;General special
D;D278.A-Z;Special events, battles, etc., A-Z
D;D278.C37;Cassell, Battle of, 1677
D;D278.E6;Enzheim, Battle of, 1674
D;D278.M3;Masstricht, Siege of, 1673
D;D278.S4;Seneffe, Battle of, 1674
D;D278.S7;Southwold Bay, Battle of, 1672
D;D278.T4;Texel, Battle of the, 1673
D;D278.T6;Tobago, Battle of, 1677
D;D278.5;Peace of Nijmegen, 1678-1679
D;D279;General works
D;D279.5;General special
D;D280.A-Z;Special events, battles, etc., A-Z
D;D280.A8;Ath, Siege of, 1697
D;D280.F6;Fleurus, Battle of, 1690
D;D280.H6;Hogue, La, Battle of, 1692
D;D280.N2;Namur, Siege of, 1692
D;D280.5;Peace of Ryswick, 1697
D;D281.A2;Sources and documents
D;D281.A3-Z;Memoirs and early works
D;D281.5;General works
D;D282;General special
D;D282.5;Pamphlets, etc.
D;D283.A-Z;Special events, battles, etc., A-Z
D;D283.B3;Barcelona, Siege of, 1713-1714
D;D283.B6;Blenheim, Battle of, 1704
D;D283.L5;Lille, Siege of, 1707
D;D283.T7;Toulon, Siege of, 1707
D;D283.T8;Turin, Siege of, 1706
D;D283.5;Congress of Utrecht, 1713
D;D284;Sources and documents
D;D284.5;Historiography
D;D285;General works
D;D285.1;Minor
D;D285.3;Women
D;D285.5;Public men
D;D285.7;Rulers, kings, queens, etc.
D;D285.8.A-Z;Individual, A-Z
D;D285.8.B6;Bonneval, Claude Alexandre, comte de, 1675-1747
D;D285.8.C4;Casanova, Giacomo, 1725-1798
D;D285.8.H7;Hordt, Johann Ludwig, graf von
D;D285.8.L5;Ligne, Charles Joseph, prince de
D;D285.8.P7;Pöllnitz, Karl Ludwig, freiherr von
D;D285.8.T65;Trenck, Franz
D;D285.8.T7;Trenck, Friedrich
D;D286;General works
D;D287;General works
D;D287.5;Quadruple Alliance, 1718
D;D287.7;Alliance of Hanover, 1725
D;D287.8;Negotiation of Seville, 1729
D;D288;Other special
D;D289;General works
D;D289.4;Family Pact, Fontainebleau, 1743
D;D289.5;Family Pact, Paris, 1761
D;D290;18th century minor works. Pamphlets, etc.
D;D291;Sources and documents
D;D292;General works
D;D292.8;Pamphlets, etc.
D;D293;Silesian campaigns. International relations
D;D293.2;General works
D;D293.3.A-Z;Special events, battles, etc., A-Z
D;D293.4;General works
D;D293.5.A-Z;Special events, battles, etc., A-Z
D;D293.5.A8;Assietta, Battle of, 1747
D;D293.5.V4;Velletri, Battle of, 1744
D;D293.55;Other
D;D293.6;General works
D;D293.7.A-Z;Special events, battles, etc., A-Z
D;D293.7.F6;Fontenoy, Battle of, 1745
D;D293.8;General works
D;D293.9.A-Z;Special events, battles, etc., A-Z
D;D294;Peace of Aix-la-Chapelle, 1748
D;D295;Political and military history
D;D297;Seven Years' War, 1756-1763
D;D299;General works
D;D301;Periodicals. Sources and documents. Collections
D;D304.A-Z;Biography and memoirs, A-Z
D;D304.J7;Jomini, Henri, baron
D;D304.M15;Maistre, Joseph Marie, comte de
D;D308;General works
D;D309;Other
D;D351;Sources and documents
D;D352;General works
D;D352.1;Rulers, kings, princes, etc.
D;D352.3;Queens, princesses
D;D352.5;Public men
D;D352.7;Women
D;D352.8.A-Z;Individual, A-Z
D;D352.8.L6-.L7;Lieven, Dorothea, Princess
D;D352.8.M4;Metternich-Sándor, Pauline, Fürstin
D;D352.8.P3;Pückler-Muskau, Hermann, fürst von
D;D352.8.S7;Stockmar, Ernst Alfred C., freiherr von
D;D352.9;Historiography
D;D353;Several authors
D;D354;Individual authors
D;D355;Addresses, essays, lectures
D;D356;Dictionaries, etc.
D;D358;General works
D;D358.5;Popular works
D;D359;Europe in the 19th century, 1801-1914
D;D359.2;Syllabi, outlines, tables, etc.
D;D359.7;General special
D;D361;Military history
D;D362;Naval history
D;D363;Political and diplomatic history
D;D371;General works
D;D372;General special
D;D373;Early history to 1800
D;D374;19th century
D;D375;General special
D;D375.3;Conference of Berlin, 1878
D;D376.A-Z;Relations of individual countries, A-Z
D;D377.A1;Periodicals. Societies. Serials
D;D377.A2-Z;General works
D;D377.3;General works, especially political
D;D377.5.A-Z;By region or country, A-Z
D;D378;General works
D;D378.5.A-Z;By region or country, A-Z
D;D383;1815-1830. Congress of Vienna, 1814-1815. Holy Alliance. Quadruple Alliance, 1815
D;D385;General works
D;D387;1848
D;D388;Sources and documents
D;D389;General works
D;D391;Sources and documents
D;D392;General works
D;D393;Pamphlets, etc.
D;D394;Sources and documents
D;D395;General works
D;D395.2;Syllabi, outlines, tables, questions, etc.
D;D396;Military history
D;D397;Political and diplomatic history
D;D398;Other
D;D399;General works
D;D399.5;Women
D;D399.6;Public men
D;D399.7;Rulers, kings, etc.
D;D399.8;Queens, princesses, etc.
D;D400.A-Z;Individual, A-Z
D;D400.B6;Blount, Sir Edward Charles
D;D400.B85;Bunsen, Marie von
D;D400.P3;Paget, Walpurga Ehrengarde H. (von Hohenthal), lady
D;D400.R33;Redesdale, Algernon Bertram Freeman-Mitford, Baron
D;D400.R5;Rennell, James Rennell Rodd, Baron
D;D400.R7;Rumbold, Sir Horace, bart.
D;D400.S2;Salm-Salm, Agnes (Joy), prinzessin zu
D;D400.Z3;Zaharoff, Sir Basil
D;D410;Periodicals. Societies. Serials
D;D410.5;Yearbooks of current events (nonserial)
D;D411;Sources and documents
D;D412;General works
D;D412.5;Women
D;D412.6;Public men
D;D412.7;Rulers, kings, etc.
D;D412.8;Queens, princesses, etc.
D;D413.A-Z;Individual, A-Z
D;D413.5;Historiography
D;D414;Several authors
D;D415;Individual authors
D;D416;Pamphlets, etc.
D;D419;Dictionaries
D;D421;General works
D;D422;Popular works
D;D424;General works
D;D424.5;Military history
D;D425;Popular works
D;D426;Pictorial history
D;D427;Syllabi, outlines, tables, etc.
D;D431;Military history
D;D436;Naval history
D;D437;Air warfare
D;D440;Annual registers
D;D441;Sources and documents
D;D442;Collected works
D;D443;General works
D;D445;General special
D;D446;Anglo-Saxon supremacy
D;D447;Pangermanism (International)
D;D448;Panlatinism
D;D448.5;Panceltism
D;D449;Panslavism
D;D450;Pamphlets, etc.
D;D451;Sources and documents
D;D453;General works
D;D455;General special
D;D457;Pamphlets, etc.
D;D460;Little Entente, 1920-1939
D;D461;Sources and documents
D;D462;Conferences, etc. By date
D;D463;General works
D;D465;General special
D;D468;Pamphlets, etc.
D;D469.A-Z;By region or country, A-Z
D;D1901-1914;see D378+
D;D471;1914-
D;D472.A-Z;By region or country, A-Z
D;D501;Periodicals. Serials
D;D502;Societies
D;D503;Museums. Exhibitions, etc.
D;D504;Congresses, conferences, etc.
D;D505;Sources and documents
D;D507;Collective
D;D509;Collected works
D;D510;Dictionaries
D;D511;General works. Triple Entente, 1907
D;D512;Austria
D;D513;Serbia
D;D514;Panslavism
D;D515;Germany
D;D516;France
D;D517;Great Britain
D;D518;Belgium
D;D519;Japan
D;D520.A-Z;Other regions or countries, A-Z
D;D520.A8;Arabia
D;D520.B6;Bohemia
D;D520.I65;Ireland
D;D520.I7;Italy
D;D520.O8;Orient. Far East
D;D520.S8;South America. Latin America
D;D520.T8;Turkey. Islam
D;D521;General works
D;D522;Pictorial works
D;D522.22;Films, slides, etc. Catalogs
D;D522.23;Motion pictures about the war
D;D522.25;Posters
D;D522.27;Collectibles
D;D522.4;Study and teaching
D;D522.42;Historiography
D;D522.5;Outlines, syllabi, tables, etc.
D;D522.6;Examinations, questions, etc.
D;D522.7;Juvenile works. Elementary textbooks
D;D523;General special
D;D524;Ethical and religious aspects. Prophecy
D;D524.5;Psychological aspects
D;D524.6;General works
D;D524.7.A-Z;By region or country, A-Z
D;D525;Pamphlets, addresses, sermons, etc.
D;D526;Satire, caricature, etc.
D;D526.2;English
D;D526.3;French
D;D526.5;German
D;D526.7.A-Z;Other languages, A-Z
D;D526.7.I8;Italian
D;D526.7.R8;Russian
D;D527.8;Commemorative ribbons, etc.
D;D528;Guides to the battlefields
D;D528.5;Beginnings of the war. Mobilization, etc.
D;D529;Collections of official reports
D;D529.3;Infantry
D;D529.4;Cavalry
D;D529.5;Artillery
D;D529.7;Engineers
D;D529.9.A-Z;Other special, A-Z
D;D530;General works
D;D531;General works
D;D532;General works
D;D532.1;Army
D;D532.2;Corps
D;D532.3;Infantry
D;D532.4;General works
D;D532.47;Uhlans
D;D532.5;Artillery
D;D532.6;Machine gun regiments
D;D532.7;Gas regiments
D;D532.8;Engineers
D;D532.9;Other
D;D533;General works
D;D533.1;Army
D;D533.2;Corps
D;D533.3;Infantry
D;D533.4;General works
D;D533.47;Uhlans
D;D533.5;Artillery
D;D533.6;Machine gun regiments
D;D533.7;Gas regiments
D;D533.8;Engineers
D;D533.9;Other
D;D534;General works
D;D534.1;Army
D;D534.2;Corps
D;D534.3;Infantry
D;D534.4;General works
D;D534.47;Uhlans
D;D534.5;Artillery
D;D534.6;Machine gun regiments
D;D534.7;Gas regiments
D;D534.8;Engineers
D;D534.9;Other
D;D535;General works
D;D535.1;Army
D;D535.2;Corps
D;D535.3;Infantry
D;D535.4;General works
D;D535.47;Uhlans
D;D535.5;Artillery
D;D535.6;Machine gun regiments
D;D535.7;Gas regiments
D;D535.8;Engineers
D;D535.9;Other
D;D536;General works
D;D536.1;Army
D;D536.2;Corps
D;D536.3;Infantry
D;D536.4;General works
D;D536.47;Uhlans
D;D536.5;Artillery
D;D536.6;Machine gun regiments
D;D536.7;Gas regiments
D;D536.8;Engineers
D;D536.9;Other
D;D537;General works
D;D537.1;Army
D;D537.2;Corps
D;D537.3;Infantry
D;D537.4;General works
D;D537.47;Uhlans
D;D537.5;Artillery
D;D537.6;Machine gun regiments
D;D537.7;Gas regiments
D;D537.8;Engineers
D;D537.9;Other
D;D538.A-Z;Other, A-Z
D;D538.5.A-Z;German local history, A-Z
D;D539;General works
D;D539.5.A-Z;Special, A-Z
D;D539.5.A78;Artillery
D;D539.5.A9;Austrian troops
D;D539.5.B68;Bosnian troops
D;D539.5.C8;Czechoslovak troops
D;D539.5.D7;Dragoons
D;D539.5.I8;Infantry
D;D539.5.M68;Mountain troops
D;D539.5.P6;Poland. Legiony Polskie
D;D539.5.U37;Ukrainian troops
D;D539.7.A-Z;Local history, A-Z
D;D540;General works
D;D540.5.A-Z;Special, A-Z
D;D541;General works
D;D542.A-Z;Individual campaigns, sieges, battles, etc., A-Z
D;D542.A6;Antwerp, Siege of, 1914
D;D542.A73;Ardennes, Battle of the, 1914
D;D542.B7;Bruges
D;D542.C4;Charleroi
D;D542.D4;Dinant
D;D542.D5;Dixmude
D;D542.D8;Duffel
D;D542.L5;Liège
D;D542.L7;Louvain
D;D542.L8;Lys, Battle of the, 1918
D;D542.M3;Malines (Mechlin)
D;D542.M4;Messines
D;D542.M7;Mons, 1st Battle of, 1914
D;D542.W47;West Flanders
D;D542.Y5;Ypres (General)
D;D542.Y6;Ypres, 1st battle of, 1914
D;D542.Y7;Ypres, 2d battle of, 1915
D;D542.Y72;Ypres, 3d battle of, 1917
D;D542.Y8;Yser, Battle of the, 1914
D;D544;General works
D;D545.A-Z;Individual campaigns, sieges, battles, etc., A-Z
D;D545.A5;Aisne
D;D545.A6;Argonne, Battle of the, 1915
D;D545.A63;Argonne, Battle of the, 1918
D;D545.A7;Arras
D;D545.B4;Belleau Wood
D;D545.C37;Champagne
D;D545.C4;Château-Thierry, Battle of, 1918
D;D545.C45;Chemin des dames
D;D545.C7;Compiègne
D;D545.L5;Lille
D;D545.L7;Lorraine, Battle of, 1914
D;D545.M3;Marne, 1st Battle of the, 1914
D;D545.M35;Marne, 2nd Battle of the, 1914
D;D545.N7;Noyon
D;D545.P5;Picardy
D;D545.R4;Reims
D;D545.S35;Seicheprey
D;D545.S4;Senlis
D;D545.S7;Somme, Battle of the, 1916
D;D545.S75;Somme, 2d battle of the, 1918
D;D545.V25;Verdun, Battle of, 1914
D;D545.V3;Verdun, Battle of, 1916
D;D546.A1-.A19;Societies
D;D546.A12;Comrades of the Great War
D;D546.A2-Z;General works
D;D546.3;Officers Training Corps
D;D546.5;Individual divisions, etc. By number
D;D546.52;Artillery
D;D546.53;Infantry
D;D546.54;Cavalry
D;D546.55;Engineers
D;D547.A-Z;Individual. By region or name, A-Z
D;D547.A1;Colonies (General)
D;D547.A4;Africa, South
D;D547.A5;Africa, West
D;D547.A8;Australia. The Anzacs
D;D547.B6;Black Watch
D;D547.B64;Black people
D;D547.C2;Canada
D;D547.C6;Coldstream Guards
D;D547.G5;Glasgow Highlanders
D;D547.G6;Gordon Highlanders
D;D547.G7;Grenadier Guards
D;D547.G8;Guards Division
D;D547.I5;India
D;D547.I6;Ireland
D;D547.J3;Jamaica
D;D547.K4;Kent
D;D547.K43;King's (Liverpool Regiment)
D;D547.K45;King's Overseas Dominions Regiment
D;D547.K47;King's Own Scottish Borderers
D;D547.K5;King's Own Rifle Corps
D;D547.L2;Labour Corps
D;D547.L6;London regiments
D;D547.M3;Manchester Regiment
D;D547.M8;Munster
D;D547.N5;New Zealand
D;D547.N55;Newfoundland
D;D547.N58;Niue
D;D547.N6;North Midland Division
D;D547.N7;Northumberland Fusiliers
D;D547.O7;Oxford University
D;D547.Q18;Queen's Own Oxfordshire Hussars
D;D547.Q2;Queen's Own Royal West Kent Regiment
D;D547.Q3;Queen's Westminster and Civil Service Rifles
D;D547.R4;Remount Service
D;D547.R5;Royal Artillery Regiment
D;D547.R6;Royal Fusiliers
D;D547.R63;Royal Highlanders of Canada
D;D547.R7;Royal Naval Division
D;D547.R8;Royal Scots
D;D547.S4;Scots Guard
D;D547.S5;Sherwood Foresters
D;D547.S6;South Staffordshire Regiment
D;D547.T3;Tasmania
D;D547.W4;Wales
D;D547.W5;West Riding Territorials
D;D547.8.A-Z;English local history, A-Z
D;D547.8.E3;East Anglia
D;D547.8.H6;Hornchurch
D;D547.8.L7;London
D;D547.8.P7;Preston
D;D548;General works
D;D548.03;General works
D;D548.033.A-Z;Special, A-Z
D;D548.1;Army corps
D;D548.2;Divisions
D;D548.3;General works
D;D548.35;Foreign Legion
D;D548.4;Cavalry
D;D548.5;"Chasseurs. ""Blue devils."" Chasseurs à pied. Chasseurs alpine"
D;D548.6;Artillery
D;D548.7;Machine gun regiments
D;D548.75;Gas regiments
D;D548.8;Engineers
D;D548.9.A-Z;Other, A-Z
D;D549.A-Z;Other special, A-Z
D;D549.C3;Canadian troops
D;D549.C4;Czechoslovak troops
D;D549.C5;Chinese troops
D;D549.C7;Colored troops
D;D549.P6;Polish troops
D;D549.S25;Saint Martiner troops
D;D549.5.A-Z;Other countries, A-Z
D;D549.5.P8;General works
D;D549.5.P82A-.P82Z;Local history, A-Z
D;D550;General works. Soviet Union (General)
D;D551;General works
D;D552.A-Z;Individual campaigns, sieges, battles, etc., A-Z
D;D552.L5;Lithuania
D;D552.T3;Tannenberg, Battle of, 1914
D;D556;General works
D;D557.A-Z;Individual campaigns, sieges, battles, etc., A-Z
D;D557.L4;Lemberg
D;D557.P7;Przemysl, Siege of, 1914
D;D557.W58;Włocławek, Battle of, Włocławek, Poland, 1914
D;D558;Siberia
D;D559;Archangel. Northern Russia
D;D560;General works
D;D561;General works
D;D562.A-Z;Individual campaigns, sieges, battles, etc., A-Z
D;D562.D63;Dobro Pole, Battle of, 1918
D;D563.A2;General works
D;D563.A3-Z;Individual campaigns, sieges, battles, etc., A-Z
D;D564.A2;General works
D;D564.A3-Z;Individual campaigns, sieges, battles, etc., A-Z
D;D565.A2;General works
D;D565.A3-Z;Individual campaigns, sieges, battles, etc., A-Z
D;D566;General works
D;D567.A2;General works
D;D567.A3-Z;Individual campaigns, sieges, battles, etc., A-Z
D;D568.A2;General works
D;D568.A3-Z;Individual campaigns, sieges, battles, etc., A-Z
D;D568.2;Egypt
D;D568.3;Dardanelles. Gallipoli
D;D568.4;Arabia
D;D568.5;Mesopotamia. Kut-el-Amara. Assyria
D;D568.6;Syria
D;D568.7;Palestine
D;D568.8;Persia. Iran
D;D568.9;West Turkestan and Khurasan
D;D569.A2;General works
D;D569.A25;Divisions, regiments, etc. By author, A-Z
D;D569.A3-Z;Individual campaigns, sieges, battles, etc., A-Z
D;D569.G7;Gorizia
D;D569.P4;Piave, 1st battle of the, 1917
D;D569.P5;Piave, 2nd battle of the, 1918
D;D569.V4;Venice (Italy), Defense of
D;D569.V5;Vittorio Veneto, Battle of, 1918
D;D569.2;General works
D;D569.3.A-Z;Individual campaigns, sieges, battles, etc., A-Z
D;D569.5;Albania
D;D570.A1;General works
D;D570.A12A-.A12W;By state, A-W
D;D570.A13A-.A13Z;By city, A-Z
D;D570.A135;American Legion, France
D;D570.A14A1-.A14A4;Official publications
D;D570.A14A5;Nonofficial publications
D;D570.A14A6-.A14W;By state, A-W
D;D570.A14Z9;Pamphlets, etc.
D;D570.A15A-.A15Z;Other societies, A-Z
D;D570.A15D5;Disabled American Veterans of the World War
D;D570.A15M5;Military Order of the World War
D;D570.A2;Collections. Serials. Official bulletins, etc.
D;D570.A35;Other special
D;D570.A4;Official
D;D570.A5-Z;Nonofficial
D;D570.1;General special
D;D570.15;Pamphlets, etc.
D;D570.2;General special
D;D570.25;Headquarters. General Staff
D;D570.27;Army corps
D;D570.3;Divisions
D;D570.309;General works
D;D570.31;Special units. By number and author
D;D570.315;Air Defense Artillery
D;D570.32;Field artillery
D;D570.325;Coast artillery
D;D570.327;Trench artillery
D;D570.33;Infantry
D;D570.34;Machine gun battalions
D;D570.345;Gas regiments
D;D570.346;Signal Corps
D;D570.348;Marine Corps (Land operations only)
D;D570.35;Military police
D;D570.352;Ammunition trains
D;D570.354;Field hospital companies
D;D570.355;Ambulance companies
D;D570.358;Other
D;D570.36;General works
D;D570.37.A-Z;In Europe. A-Z
D;D570.37.B7;Brest
D;D570.45;General special
D;D570.65;General special
D;D570.7;Individual squadrons
D;D570.72;General works
D;D570.73.A-Z;Special, A-Z
D;D570.73.H7;Hoboken
D;D570.73.L4;Le Mans
D;D570.75;Services of supply. Quartermaster Corps
D;D570.8.A-Z;Special topics, A-Z
D;D570.8.A6;Alien enemies
D;D570.8.C5;Commissions of foreign nations, A-Z
D;D570.8.C5F8;Haut Commissariat de la République Française
D;D570.8.C7;Council of National Defense
D;D570.8.C8A-.C8Z;Councils of defense, committees of public safety. By state, A-W
D;D570.8.E8;Executions
D;D570.8.I6;Indian soldiers
D;D570.8.M5;General works
D;D570.8.M6A-.M6Z;Individual missions, A-Z
D;D570.8.M6B3;Belgian
D;D570.8.M6B5;British
D;D570.8.M6F4;French
D;D570.8.M6G8;Guatemalan
D;D570.8.M6I8;Italian
D;D570.8.M6J4;Japanese
D;D570.8.M6R7;Russian
D;D570.8.M6S4;Serbian
D;D570.8.N3;National Research Council
D;D570.8.P7;Political prisoners
D;D570.8.R4;Registration
D;D570.8.S4;Seizure and disposition of German ships
D;D570.8.S5;Service flags
D;D570.85.A-Z;By region or state, A-Z
D;D570.85.A2;General works
D;D570.85.A21A-.A21Z;Local, A-Z
D;D570.85.A7;General works
D;D570.85.A71A-.A71Z;Local, A-Z
D;D570.85.A8;General works
D;D570.85.A81A-.A81Z;Local, A-Z
D;D570.85.C2;General works
D;D570.85.C21A-.C21Z;Local, A-Z
D;D570.85.C6;General works
D;D570.85.C61A-.C61Z;Local, A-Z
D;D570.85.C8;General works
D;D570.85.C81A-.C81Z;Local, A-Z
D;D570.85.D4;General works
D;D570.85.D41A-.D41Z;Local, A-Z
D;D570.85.D6;District of Columbia
D;D570.85.F5;General works
D;D570.85.F51A-.F51Z;Local, A-Z
D;D570.85.G4;General works
D;D570.85.G41A-.G41Z;Local, A-Z
D;D570.85.I2;General works
D;D570.85.I21A-.I21Z;Local, A-Z
D;D570.85.I3;General works
D;D570.85.I31A-.I31Z;Local, A-Z
D;D570.85.I6;General works
D;D570.85.I7A-.I7Z;Local, A-Z
D;D570.85.I8;General works
D;D570.85.I9A-.I9Z;Local, A-Z
D;D570.85.K2;General works
D;D570.85.K21A-.K21Z;Local, A-Z
D;D570.85.K4;General works
D;D570.85.K41A-.K41Z;Local, A-Z
D;D570.85.L6;General works
D;D570.85.L61A-.L61Z;Local, A-Z
D;D570.85.M2;General works
D;D570.85.M21A-.M21Z;Local, A-Z
D;D570.85.M3;General works
D;D570.85.M31A-.M31Z;Local, A-Z
D;D570.85.M4;General works
D;D570.85.M41A-.M41Z;Local, A-Z
D;D570.85.M5;General works
D;D570.85.M51A-.M51Z;Local, A-Z
D;D570.85.M6;General works
D;D570.85.M61A-.M61Z;Local, A-Z
D;D570.85.M7;General works
D;D570.85.M71A-.M71Z;Local, A-Z
D;D570.85.M8;General works
D;D570.85.M81A-.M81Z;Local, A-Z
D;D570.85.M9;General works
D;D570.85.M91A-.M91Z;Local, A-Z
D;D570.85.N19;General works
D;D570.85.N2A-.N2Z;Local, A-Z
D;D570.85.N22;General works
D;D570.85.N23A-.N23Z;Local, A-Z
D;D570.85.N24;New England
D;D570.85.N25;General works
D;D570.85.N26A-.N26Z;Local, A-Z
D;D570.85.N3;General works
D;D570.85.N31A-.N31Z;Local, A-Z
D;D570.85.N33;General works
D;D570.85.N34A-.N34Z;Local, A-Z
D;D570.85.N4;General works
D;D570.85.N5A-.N5Z;Local, A-Z
D;D570.85.N8;General works
D;D570.85.N81A-.N81Z;Local, A-Z
D;D570.85.N9;General works
D;D570.85.N91A-.N91Z;Local, A-Z
D;D570.85.O3;General works
D;D570.85.O31A-.O31Z;Local, A-Z
D;D570.85.O5;General works
D;D570.85.O51A-.O51Z;Local, A-Z
